lat,lon,user,data_source,NUMBER_ADULT_MANATEES,NUMBER_CALF_MANATEES,ACTIVITY,COMMENTS,SIGHTINGDATE,DATECREATED,Image
26.305803000318700,-80.079504,,Broward County GeoHub,2,1,Feeding,,2021-01-26 05:00,2021-01-27 15:51,
26.13659700012370,-80.109007,,Broward County GeoHub,1,2,Swimming,,2021-01-26 05:00,2021-01-27 15:55,
26.30582299966580,-80.079362,,Broward County GeoHub,2,0,Swimming,,2021-01-26 05:00,2021-01-27 15:55,
26.099689000404700,-80.160818,,Broward County GeoHub,2,0,Other,,2021-01-26 05:00,2021-01-27 15:55,
25.60983072,-80.39661041,,iNaturalist,Null,Null,,,2021-01-25 21:45,2021-01-25 21:49,https://static.inaturalist.org/photos/111150617/medium.jpeg
25.75906902,-80.18911004,,Broward County GeoHub,3,0,Feeding,,2021-01-25 05:00,2021-01-25 15:25,
26.134434999633900,-80.108042,,Broward County GeoHub,2,1,Swimming,,2021-01-25 05:00,2021-01-27 15:50,
26.134434999633900,-80.108042,,Broward County GeoHub,2,1,Swimming,,2021-01-25 05:00,2021-01-27 15:50,
26.134434999633900,-80.108042,,Broward County GeoHub,2,1,Swimming,,2021-01-25 05:00,2021-01-27 15:50,
24.82247209,-80.41469311,,iNaturalist,Null,Null,,,2021-01-24 19:19,2021-01-24 21:52,https://static.inaturalist.org/photos/111060098/medium.jpg
25.982191999939200,-80.122819,,Broward County GeoHub,1,0,Swimming,,2021-01-24 05:00,2021-01-25 15:19,
26.315495000331600,-80.082342,,Broward County GeoHub,1,0,Swimming,,2021-01-24 05:00,2021-01-25 15:19,
25.982272999829300,-80.12291,,Broward County GeoHub,1,0,Swimming,,2021-01-24 05:00,2021-01-25 15:19,
26.305752999671100,-80.079385,,Broward County GeoHub,3,1,Swimming,,2021-01-24 05:00,2021-01-25 15:19,
26.30586600014550,-80.07924,,Broward County GeoHub,2,1,Swimming,,2021-01-24 05:00,2021-01-25 15:19,
26.305685000068000,-80.079375,,Broward County GeoHub,1,1,Swimming,,2021-01-24 05:00,2021-01-25 15:19,
26.11880200035270,-80.146015,,Broward County GeoHub,1,1,Swimming,,2021-01-24 05:00,2021-01-25 15:24,
26.305769000265700,-80.079943,,Broward County GeoHub,4,0,Feeding,,2021-01-24 05:00,2021-01-27 15:50,
28.89804852,-81.34190984,,iNaturalist,Null,Null,,,2021-01-23 19:43,2021-01-27 11:54,https://static.inaturalist.org/photos/111273135/medium.jpeg
26.19045500004900,-80.102942,,Broward County GeoHub,1,1,Swimming,,2021-01-23 05:00,2021-01-25 15:11,
26.305686000413900,-80.079396,,Broward County GeoHub,1,1,Swimming,,2021-01-23 05:00,2021-01-25 15:12,
26.30583999962580,-80.079327,,Broward County GeoHub,4,0,Swimming,,2021-01-23 05:00,2021-01-25 15:13,
26.20837499984740,-80.130302,,Broward County GeoHub,1,0,Swimming,,2021-01-23 05:00,2021-01-25 15:14,
25.982199,-80.122925,,Broward County GeoHub,1,1,Swimming,,2021-01-23 05:00,2021-01-25 15:18,
26.162761609724900,-80.15630901,,Broward County GeoHub,1,0,Swimming,,2021-01-23 05:00,2021-01-25 15:24,
25.42520332,-80.27739215,,iNaturalist,Null,Null,,,2021-01-22 18:38,2021-01-23 02:58,https://static.inaturalist.org/photos/110883061/medium.jpg
26.145688999663900,-80.102012,,Broward County GeoHub,2,0,Swimming,,2021-01-22 05:00,2021-01-25 15:10,
26.145688999663900,-80.102012,,Broward County GeoHub,2,0,Swimming,,2021-01-22 05:00,2021-01-25 15:10,
26.15335799968680,-80.100083,,Broward County GeoHub,1,0,Swimming,,2021-01-22 05:00,2021-01-25 15:10,
26.145688999663900,-80.102012,,Broward County GeoHub,2,0,Swimming,,2021-01-22 05:00,2021-01-25 15:10,
25.44019647,-80.23188954,,iNaturalist,Null,Null,,,2021-01-21 14:39,2021-01-22 07:00,https://static.inaturalist.org/photos/110820026/medium.jpg
25.07286196,-80.84938507,,iNaturalist,Null,Null,,,2021-01-21 02:24,2021-01-26 01:37,https://inaturalist-open-data.s3.amazonaws.com/photos/111165335/medium.jpg
26.315070000236800,-80.082658,,Broward County GeoHub,0,1,Resting,,2021-01-20 05:00,2021-01-21 16:12,
28.95024075,-82.59887138,,iNaturalist,Null,Null,,,2021-01-19 20:36,2021-01-20 01:23,https://inaturalist-open-data.s3.amazonaws.com/photos/110648970/medium.jpg
25.05053298,-80.82465834,,iNaturalist,Null,Null,,,2021-01-19 17:05,2021-01-21 16:23,https://static.inaturalist.org/photos/110767745/medium.jpg
25.98226699965760,-80.122926,,Broward County GeoHub,1,1,Swimming,,2021-01-19 05:00,2021-01-21 16:08,
25.98226699965760,-80.122926,,Broward County GeoHub,1,1,Swimming,,2021-01-19 05:00,2021-01-21 16:08,
26.212380999888300,-80.092029,,Broward County GeoHub,2,0,Swimming,,2021-01-19 05:00,2021-01-21 16:08,
25.982288000252700,-80.122914,,Broward County GeoHub,1,0,Swimming,,2021-01-19 05:00,2021-01-21 16:08,
25.995609999870600,-80.120533,,Broward County GeoHub,2,1,Swimming,,2021-01-19 05:00,2021-01-21 16:10,
25.98226699965760,-80.122926,,Broward County GeoHub,1,1,Swimming,,2021-01-19 05:00,2021-01-21 16:08,
29.39974427,-82.18868741,,iNaturalist,Null,Null,,,2021-01-18 20:34,2021-01-19 01:27,https://static.inaturalist.org/photos/110566268/medium.jpg
25.981984000339600,-80.122451,,Broward County GeoHub,1,0,Swimming,,2021-01-18 05:00,2021-01-19 15:30,
26.102870278900300,-80.23006009,,Broward County GeoHub,1,0,Swimming,,2021-01-18 05:00,2021-01-21 16:09,
26.17692700038230,-80.100828,,Broward County GeoHub,1,0,Swimming,,2021-01-18 05:00,2021-01-25 15:18,
25.10970895,-80.96260256,,iNaturalist,Null,Null,,,2021-01-16 21:28,2021-01-18 13:35,https://static.inaturalist.org/photos/110501234/medium.jpeg
26.225715000208300,-80.094852,,Broward County GeoHub,2,0,Swimming,,2021-01-16 05:00,2021-01-19 15:30,
26.31536500034420,-80.082095,,Broward County GeoHub,1,1,Swimming,,2021-01-16 05:00,2021-01-19 15:30,
26.158264999711500,-80.116835,,Broward County GeoHub,2,1,Feeding,,2021-01-16 05:00,2021-01-21 16:12,
24.95178541,-80.68329197,,iNaturalist,Null,Null,,,2021-01-15 21:06,2021-01-16 02:12,https://static.inaturalist.org/photos/110247960/medium.jpg
29.33432036,-81.70526101,,iNaturalist,Null,Null,,,2021-01-15 18:58,2021-01-16 00:36,https://static.inaturalist.org/photos/110239931/medium.jpg
25.48396299,-80.25528404,,iNaturalist,Null,Null,,,2021-01-14 17:22,2021-01-14 23:18,https://static.inaturalist.org/photos/110144730/medium.jpg
26.081505000076700,-80.112111,,Broward County GeoHub,1,1,Swimming,,2021-01-14 05:00,2021-01-19 15:24,
26.081505000076700,-80.112111,,Broward County GeoHub,1,1,Swimming,,2021-01-14 05:00,2021-01-19 15:29,
28.9597328,-82.48290692,,iNaturalist,Null,Null,,Snorkeling along crystal river,2021-01-13 13:30,2021-03-19 02:51,https://static.inaturalist.org/photos/116471040/medium.jpeg
26.153543000197700,-80.132439,,Broward County GeoHub,1,0,Swimming,,2021-01-13 05:00,2021-01-14 19:16,
26.315547000154600,-80.082267,,Broward County GeoHub,1,0,Swimming,,2021-01-13 05:00,2021-01-14 19:16,
25.43166595,-80.3201307,,iNaturalist,Null,Null,,,2021-01-12 13:31,2021-01-14 03:33,https://static.inaturalist.org/photos/110074319/medium.jpg
25.98208000004090,-80.12267,,Broward County GeoHub,1,0,Swimming,,2021-01-12 05:00,2021-01-14 19:15,
26.225676999900000,-80.094622,,Broward County GeoHub,1,0,Swimming,,2021-01-12 05:00,2021-01-14 19:15,
25.98222999962880,-80.122891,,Broward County GeoHub,1,0,Swimming,,2021-01-11 05:00,2021-01-14 19:15,
25.982439999962300,-80.123291,,Broward County GeoHub,1,0,Swimming,,2021-01-11 05:00,2021-01-14 19:15,
26.305678999888900,-80.07943,,Broward County GeoHub,1,1,Swimming,,2021-01-11 05:00,2021-01-14 19:15,
25.982370000180400,-80.122471,,Broward County GeoHub,1,0,Swimming,,2021-01-10 05:00,2021-01-14 19:14,
26.22562100035500,-80.094794,,Broward County GeoHub,1,0,Swimming,,2021-01-10 05:00,2021-01-14 19:14,
28.96917082,-81.37301827,,iNaturalist,Null,Null,,Mother and baby manatees,2021-01-09 21:17,2021-01-09 21:35,https://static.inaturalist.org/photos/109665123/medium.jpeg
28.81436734,-81.21934968,,iNaturalist,Null,Null,,,2021-01-09 20:49,2021-01-09 21:38,https://static.inaturalist.org/photos/109665341/medium.jpeg
27.54729143,-80.32805275,,iNaturalist,Null,Null,,,2021-01-09 20:11,2021-01-10 04:44,https://static.inaturalist.org/photos/109704927/medium.jpg
30.2634783,-84.20550329,,iNaturalist,Null,Null,,,2021-01-09 15:51,2021-01-12 17:59,https://static.inaturalist.org/photos/109943905/medium.jpg
26.10272399963510,-80.118873,,Broward County GeoHub,0,1,Swimming,,2021-01-09 05:00,2021-01-14 19:14,
25.982281999561600,-80.12309,,Broward County GeoHub,1,0,Swimming,,2021-01-08 05:00,2021-01-14 19:11,
25.982281999561600,-80.12309,,Broward County GeoHub,1,0,Swimming,,2021-01-08 05:00,2021-01-14 19:11,
25.982432263624800,-80.12341479,,Broward County GeoHub,1,0,Swimming,,2021-01-08 05:00,2021-01-14 19:13,
26.091451000244700,-80.11105,,Broward County GeoHub,1,0,Feeding,,2021-01-08 05:00,2021-01-14 19:13,
26.091144000186100,-80.111444,,Broward County GeoHub,1,0,Feeding,,2021-01-08 05:00,2021-01-14 19:13,
25.982281999561600,-80.12309,,Broward County GeoHub,1,0,Swimming,,2021-01-08 05:00,2021-01-14 19:11,
25.982174000024000,-80.122907,,Broward County GeoHub,1,0,Swimming,,2021-01-07 05:00,2021-01-14 19:12,
25.47428107,-80.30936617,,iNaturalist,Null,Null,,,2021-01-06 15:50,2021-01-06 23:00,https://static.inaturalist.org/photos/109414845/medium.jpg
26.305840999787000,-80.079373,,Broward County GeoHub,1,0,Feeding,,2021-01-06 05:00,2021-01-07 18:25,
26.305840999787000,-80.079373,,Broward County GeoHub,1,0,Feeding,,2021-01-06 05:00,2021-01-07 18:25,
26.31547900020970,-80.081978,,Broward County GeoHub,1,0,Feeding,,2021-01-06 05:00,2021-01-07 18:26,
25.57310565,-80.38514723,,iNaturalist,Null,Null,,,2021-01-05 13:22,2021-01-07 02:31,https://static.inaturalist.org/photos/109427760/medium.jpg
25.54137373,-80.24780138,,iNaturalist,Null,Null,,,2021-01-05 13:20,2021-01-07 02:32,https://static.inaturalist.org/photos/109427785/medium.jpg
28.52615169,-82.60103262,,iNaturalist,Null,Null,,,2021-01-04 22:23,2021-01-04 23:11,https://inaturalist-open-data.s3.amazonaws.com/photos/109242957/medium.jpg
25.53087747,-80.23092204,,iNaturalist,Null,Null,,,2021-01-04 18:47,2021-01-07 02:34,https://static.inaturalist.org/photos/109427930/medium.jpg
28.92487475,-82.41273336,,iNaturalist,Null,Null,,,2021-01-03 16:36,2021-01-03 16:37,https://static.inaturalist.org/photos/109132082/medium.jpg
26.305864999686100,-80.079424,,Broward County GeoHub,6,1,Swimming,,2021-01-03 05:00,2021-01-05 15:52,
24.91627794,-80.64623884,,iNaturalist,Null,Null,,Begging for treats at Robbie's,2021-01-02 17:51,2021-01-10 14:21,https://static.inaturalist.org/photos/109734460/medium.jpeg
26.225731000122200,-80.094636,,Broward County GeoHub,2,0,Swimming,,2021-01-02 05:00,2021-01-05 15:51,
26.30585800016500,-80.079441,,Broward County GeoHub,1,1,Swimming,,2021-01-02 05:00,2021-01-05 15:51,
26.30586000005280,-80.079439,,Broward County GeoHub,2,0,Swimming,,2021-01-02 05:00,2021-01-05 15:51,
26.305886000040300,-80.079346,,Broward County GeoHub,2,1,Swimming,,2021-01-02 05:00,2021-01-05 15:51,
26.305860999604800,-80.079398,,Broward County GeoHub,3,0,Swimming,,2021-01-02 05:00,2021-01-05 15:51,
26.305862000352300,-80.079405,,Broward County GeoHub,2,0,Swimming,,2021-01-02 05:00,2021-01-05 15:52,
26.30601000011060,-80.079398,,Broward County GeoHub,8,1,Swimming,,2021-01-02 05:00,2021-01-05 15:52,
26.305857999558800,-80.079453,,Broward County GeoHub,1,1,Swimming,,2021-01-02 05:00,2021-01-05 15:52,
26.30589499995940,-80.079404,,Broward County GeoHub,5,3,Feeding,,2021-01-02 05:00,2021-01-05 15:52,
26.305861000203500,-80.079422,,Broward County GeoHub,2,1,Swimming,,2021-01-02 05:00,2021-01-05 15:52,
26.315492999908400,-80.08201,,Broward County GeoHub,1,0,Feeding,,2021-01-01 05:00,2021-01-05 15:50,
26.315492999908400,-80.08201,,Broward County GeoHub,1,0,Feeding,,2021-01-01 05:00,2021-01-05 15:50,
26.315588000323400,-80.082536,,Broward County GeoHub,1,0,Feeding,,2021-01-01 05:00,2021-01-05 15:50,
26.315364000404800,-80.082118,,Broward County GeoHub,1,0,Feeding,,2021-01-01 05:00,2021-01-05 15:51,
26.30583599986320,-80.079412,,Broward County GeoHub,2,1,Swimming,,2021-01-01 05:00,2021-01-05 15:51,
26.30587600038930,-80.079372,,Broward County GeoHub,3,0,Swimming,,2021-01-01 05:00,2021-01-05 15:51,
26.153728999735400,-80.132156,,Broward County GeoHub,1,1,Swimming,,2021-01-01 05:00,2021-01-05 15:51,
26.315492999908400,-80.08201,,Broward County GeoHub,1,0,Feeding,,2021-01-01 05:00,2021-01-05 15:50,
30.18406623,-84.28665212,,iNaturalist,Null,Null,,,2020-12-31 20:06,2020-12-31 23:46,https://static.inaturalist.org/photos/108844228/medium.jpg
25.76571317,-80.01206896,,iNaturalist,Null,Null,,,2020-12-30 19:35,2021-01-12 16:38,https://static.inaturalist.org/photos/109938306/medium.jpeg
25.5969763,-80.2238297,,iNaturalist,Null,Null,,,2020-12-30 17:41,2021-01-02 07:46,https://static.inaturalist.org/photos/108970874/medium.jpg
26.151024999745300,-80.142917,,Broward County GeoHub,1,0,Feeding,,2020-12-30 05:00,2021-01-04 21:06,
26.151024999745300,-80.142917,,Broward County GeoHub,1,0,Feeding,,2020-12-30 05:00,2021-01-04 21:07,
26.162921000259700,-80.119313,,Broward County GeoHub,1,0,Swimming,,2020-12-30 05:00,2021-01-04 21:07,
26.162921000259700,-80.119313,,Broward County GeoHub,1,0,Swimming,,2020-12-30 05:00,2021-01-04 21:07,
26.03291700034450,-80.142056,,Broward County GeoHub,1,0,Feeding,,2020-12-30 05:00,2021-01-04 21:08,
25.99331792,-81.22001985,,iNaturalist,Null,Null,,,2020-12-29 20:05,2020-12-30 02:20,https://inaturalist-open-data.s3.amazonaws.com/photos/108664425/medium.jpeg
25.54799214,-80.21586725,,iNaturalist,Null,Null,,,2020-12-29 15:11,2021-01-01 20:53,https://static.inaturalist.org/photos/108919394/medium.jpg
26.305863,-80.079488,,Broward County GeoHub,2,1,Swimming,,2020-12-29 05:00,2021-01-04 21:08,
27.79073088,-80.33750122,,iNaturalist,Null,Null,,"Deceased manatee washed up on island in Indian River following a week of cold temperatures. Expect cold shock to be cause of death. Reported to FWC, no autopsy occurred.",2020-12-28 21:19,2021-12-27 21:50,https://static.inaturalist.org/photos/173774258/medium.jpg
26.30584699986320,-80.079434,,Broward County GeoHub,2,0,Swimming,,2020-12-28 05:00,2020-12-29 13:52,
26.30584699986320,-80.079434,,Broward County GeoHub,2,0,Swimming,,2020-12-28 05:00,2020-12-29 13:52,
25.0240032,-80.81676077,,iNaturalist,Null,Null,,,2020-12-27 21:49,2020-12-27 21:50,https://static.inaturalist.org/photos/108440363/medium.jpg
25.06002466,-80.80227505,,iNaturalist,Null,Null,,,2020-12-27 21:34,2020-12-27 21:37,https://static.inaturalist.org/photos/108433602/medium.jpg
28.58581162,-82.53898687,,iNaturalist,Null,Null,,,2020-12-27 20:06,2021-01-03 18:17,https://inaturalist-open-data.s3.amazonaws.com/photos/109118178/medium.jpg
29.40129638,-82.98218916,,iNaturalist,Null,Null,,,2020-12-27 15:49,2020-12-27 18:22,https://inaturalist-open-data.s3.amazonaws.com/photos/108415761/medium.jpeg
24.7763877,-81.08740468,,iNaturalist,Null,Null,,,2020-12-27 15:24,2020-12-27 16:04,https://static.inaturalist.org/photos/108403227/medium.jpg
26.162488999851900,-80.119496,,Broward County GeoHub,1,0,Swimming,,2020-12-27 05:00,2020-12-28 13:06,
26.162488999851900,-80.119496,,Broward County GeoHub,1,0,Swimming,,2020-12-27 05:00,2020-12-28 13:06,
26.162488999851900,-80.119496,,Broward County GeoHub,1,0,Swimming,,2020-12-27 05:00,2020-12-28 13:06,
29.49552523,-82.9567925,,iNaturalist,Null,Null,,,2020-12-25 20:14,2020-12-26 13:54,https://static.inaturalist.org/photos/108295812/medium.jpg
28.8574551,-81.37723225,,iNaturalist,Null,Null,,,2020-12-25 19:18,2020-12-26 01:18,https://static.inaturalist.org/photos/108263108/medium.jpeg
26.16435799982960,-80.104455,,Broward County GeoHub,1,0,Swimming,,2020-12-25 05:00,2020-12-28 13:06,
28.9920969,-82.41678247,,iNaturalist,Null,Null,,,2020-12-23 17:57,2020-12-23 20:28,https://static.inaturalist.org/photos/108094791/medium.jpg
26.20240699964970,-80.12695,,Broward County GeoHub,1,0,Resting,,2020-12-23 05:00,2020-12-23 21:21,
26.20240699964970,-80.12695,,Broward County GeoHub,1,0,Resting,,2020-12-23 05:00,2020-12-23 21:21,
26.038940999997600,-80.115402,,Broward County GeoHub,1,0,Swimming,,2020-12-23 05:00,2020-12-23 21:21,
26.116168999981900,-80.139704,,Broward County GeoHub,1,1,Swimming,,2020-12-21 05:00,2020-12-23 21:22,
28.87592629,-82.41190917,,iNaturalist,Null,Null,,,2020-12-20 20:45,2021-01-14 11:26,https://static.inaturalist.org/photos/110098524/medium.jpeg
25.67872673,-80.36778418,,iNaturalist,Null,Null,,,2020-12-19 22:02,2020-12-19 22:38,https://static.inaturalist.org/photos/107762504/medium.jpg
26.08071899990680,-80.119808,,Broward County GeoHub,1,1,Resting,,2020-12-19 05:00,2020-12-23 21:24,
26.08071899990680,-80.119808,,Broward County GeoHub,1,1,Resting,,2020-12-19 05:00,2020-12-23 21:24,
26.145306000096200,-80.102216,,Broward County GeoHub,1,0,Swimming,,2020-12-18 05:00,2020-12-18 18:58,
26.145306000096200,-80.102216,,Broward County GeoHub,1,0,Swimming,,2020-12-18 05:00,2020-12-18 18:58,
26.22479,-80.108707,,Broward County GeoHub,1,1,Swimming,,2020-12-17 05:00,2020-12-18 18:58,
26.31545999966110,-80.082014,,Broward County GeoHub,1,0,Feeding,,2020-12-17 05:00,2020-12-18 19:01,
26.31545099957570,-80.082007,,Broward County GeoHub,1,0,Swimming,,2020-12-17 05:00,2020-12-18 19:01,
26.305865999935000,-80.079417,,Broward County GeoHub,1,0,Swimming,,2020-12-15 05:00,2020-12-16 15:54,
26.305865999935000,-80.079417,,Broward County GeoHub,1,0,Swimming,,2020-12-15 05:00,2020-12-16 15:57,
26.118408999915900,-80.14606,,Broward County GeoHub,1,0,Feeding,,2020-12-15 05:00,2020-12-18 19:03,
26.038963999925500,-80.186364,,Broward County GeoHub,6,0,Feeding,,2020-12-14 05:00,2020-12-16 15:55,
26.098922000394700,-80.165642,,Broward County GeoHub,2,0,Feeding,,2020-12-13 05:00,2020-12-14 13:56,
26.30583599986580,-80.079403,,Broward County GeoHub,1,1,Swimming,,2020-12-13 05:00,2020-12-14 13:57,
26.098922000394700,-80.165642,,Broward County GeoHub,2,0,Feeding,,2020-12-13 05:00,2020-12-14 13:57,
28.56419475,-82.76398047,,iNaturalist,Null,Null,,,2020-12-12 19:54,2020-12-12 19:56,https://inaturalist-open-data.s3.amazonaws.com/photos/107178169/medium.jpg
26.305858999611800,-80.079363,,Broward County GeoHub,2,1,Swimming,,2020-12-12 05:00,2020-12-14 13:56,
26.31541599995810,-80.08237,,Broward County GeoHub,1,1,Swimming,,2020-12-10 05:00,2020-12-14 13:56,
26.305860000051400,-80.079358,,Broward County GeoHub,2,0,Swimming,,2020-12-10 05:00,2020-12-14 13:56,
25.81786712,-80.1030863,,iNaturalist,Null,Null,,Not sure why this is not located where I saw it. Maybe because it is a listed species?,2020-12-05 20:08,2020-12-06 04:54,https://inaturalist-open-data.s3.amazonaws.com/photos/106621752/medium.jpg
26.028068000040200,-80.25986,,Broward County GeoHub,1,0,Feeding,,2020-12-05 05:00,2021-02-26 15:49,
25.76329284,-80.15866064,,iNaturalist,Null,Null,,,2020-12-04 17:24,2021-01-03 16:56,https://static.inaturalist.org/photos/109111639/medium.jpeg
28.61179695,-82.55019754,,iNaturalist,Null,Null,,,2020-12-04 17:24,2020-12-07 10:13,https://static.inaturalist.org/photos/106742884/medium.jpg
26.40149536,-82.1206719,,iNaturalist,Null,Null,,,2020-12-04 13:59,2020-12-05 03:26,https://static.inaturalist.org/photos/106830532/medium.jpg
26.31551600031740,-80.082297,,Broward County GeoHub,1,0,Swimming,,2020-12-04 05:00,2021-02-26 15:49,
26.31551600031740,-80.082297,,Broward County GeoHub,1,0,Swimming,,2020-12-04 05:00,2021-02-26 15:49,
26.31545300022630,-80.082375,,Broward County GeoHub,1,0,Swimming,,2020-12-04 05:00,2021-02-26 15:49,
27.77313265,-82.79374471,,iNaturalist,Null,Null,,,2020-12-01 15:18,2020-12-01 15:24,https://static.inaturalist.org/photos/106219299/medium.jpeg
27.63376844,-82.73954568,,iNaturalist,Null,Null,,My sister loves to fish and my grandpa loves to fish with her so we when to my grandparents house to fish that afternoon. They started to fish then we hear a noise we turn around and see a manatee with her baby swimming in the water below. The mother was 5 to 5 1/2 feet long and its baby was abound half that size. The mother was a grayish black with white boat scars on her and a lot of them. The baby was grayish black with no scars on him that I saw. The manitiees  behavior was of a normal manatee. The mom and baby moved very slow and was coming up for air every 3 minuets.,2020-11-28 23:30,2020-11-30 17:39,https://static.inaturalist.org/photos/106137011/medium.jpg
26.305894000013800,-80.079378,,Broward County GeoHub,2,0,Swimming,,2020-11-26 05:00,2020-12-03 18:03,
26.305894000013800,-80.079378,,Broward County GeoHub,2,0,Swimming,,2020-11-26 05:00,2020-12-03 18:03,
24.95172829,-80.73380909,,iNaturalist,Null,Null,,,2020-11-24 19:58,2020-11-24 21:06,https://static.inaturalist.org/photos/105520039/medium.jpg
27.79149364,-82.66488867,,iNaturalist,Null,Null,,"It was swimming. It Was 9 feet long. It was gray had white scars and had Green on it. 
Note: this is not a good photo because I took it after but I saw it was a Florida Manatee",2020-11-14 18:49,2020-11-30 22:20,https://static.inaturalist.org/photos/106160674/medium.jpg
25.74553147,-80.27070922,,iNaturalist,Null,Null,,,2020-10-30 19:13,2020-11-06 16:14,https://static.inaturalist.org/photos/103350319/medium.jpg
25.79624171,-80.23526135,,iNaturalist,Null,Null,,,2020-10-30 19:11,2020-11-01 12:00,https://static.inaturalist.org/photos/102731651/medium.jpg
25.04660265,-80.99227017,,iNaturalist,Null,Null,,,2020-10-26 17:14,2020-10-27 17:54,https://static.inaturalist.org/photos/102185499/medium.jpg
25.61755677,-80.02784402,,iNaturalist,Null,Null,,,2020-10-12 17:57,2020-10-14 01:24,https://static.inaturalist.org/photos/100198907/medium.jpeg
28.99700943,-82.4599718,,iNaturalist,Null,Null,,,2020-10-09 17:09,2020-10-09 22:54,https://static.inaturalist.org/photos/99543443/medium.jpg
28.95179417,-82.4005388,,iNaturalist,Null,Null,,,2020-10-09 16:25,2020-10-09 22:58,https://static.inaturalist.org/photos/99544100/medium.jpg
26.071995999816700,-80.11477,,Broward County GeoHub,2,0,Swimming,,2020-10-09 04:00,2020-11-04 19:03,
26.071995999816700,-80.11477,,Broward County GeoHub,2,0,Swimming,,2020-10-09 04:00,2020-11-04 19:03,
28.08465467,-82.68086627,,iNaturalist,Null,Null,,,2020-10-08 23:01,2020-10-08 22:47,https://static.inaturalist.org/photos/99402702/medium.jpg
25.40006369,-80.34857339,,iNaturalist,Null,Null,,,2020-10-07 01:30,2020-10-08 15:25,https://static.inaturalist.org/photos/99339933/medium.jpg
25.97507100026550,-80.232646,,Broward County GeoHub,1,0,Swimming,,2020-10-03 04:00,2020-10-05 13:24,
25.97507100026550,-80.232646,,Broward County GeoHub,1,0,Swimming,,2020-10-03 04:00,2020-10-05 13:25,
25.97507100026550,-80.232646,,Broward County GeoHub,1,0,Swimming,,2020-10-03 04:00,2020-11-04 19:04,
25.97507100026550,-80.232646,,Broward County GeoHub,1,0,Swimming,,2020-10-03 04:00,2020-11-04 19:04,
25.97507100026550,-80.232646,,Broward County GeoHub,1,0,Swimming,,2020-10-03 04:00,2020-11-04 19:04,
25.97507100026550,-80.232646,,Broward County GeoHub,1,0,Swimming,,2020-10-03 04:00,2020-11-04 19:04,
25.7591953,-80.2790641,,iNaturalist,Null,Null,,,2020-10-02 17:58,2020-10-02 18:01,https://static.inaturalist.org/photos/98413334/medium.jpg
26.59770454,-82.15982761,,iNaturalist,Null,Null,,,2020-09-30 16:58,2020-10-03 03:33,https://static.inaturalist.org/photos/98483397/medium.jpg
26.09134500035130,-80.111448,,Broward County GeoHub,1,0,Feeding,,2020-09-18 04:00,2020-09-21 18:42,
26.09134500035130,-80.111448,,Broward County GeoHub,1,0,Feeding,,2020-09-18 04:00,2020-09-21 18:42,
26.09134500035130,-80.111448,,Broward County GeoHub,1,0,Feeding,,2020-09-18 04:00,2020-09-21 18:42,
26.09134500035130,-80.111448,,Broward County GeoHub,1,0,Feeding,,2020-09-18 04:00,2020-09-21 18:42,
25.60062356,-80.22023354,,iNaturalist,Null,Null,,,2020-09-10 20:16,2020-10-15 16:53,https://static.inaturalist.org/photos/100412413/medium.jpg
24.92508875,-80.73909729,,iNaturalist,Null,Null,,,2020-09-05 21:11,2020-09-19 15:30,https://static.inaturalist.org/photos/96033984/medium.jpeg
26.073340000367600,-80.115802,,Broward County GeoHub,2,0,Swimming,,2020-09-05 04:00,2020-09-08 19:54,
26.073340000367600,-80.115802,,Broward County GeoHub,2,0,Swimming,,2020-09-05 04:00,2020-09-08 19:55,
26.073340000367600,-80.115802,,Broward County GeoHub,2,0,Swimming,,2020-09-05 04:00,2020-09-11 15:14,
26.073340000367600,-80.115802,,Broward County GeoHub,2,0,Swimming,,2020-09-05 04:00,2020-09-11 15:14,
26.073340000367600,-80.115802,,Broward County GeoHub,2,0,Swimming,,2020-09-05 04:00,2020-09-21 18:42,
25.50736367,-80.24091264,,iNaturalist,Null,Null,,,2020-08-27 16:00,2020-11-20 21:50,https://static.inaturalist.org/photos/105068127/medium.jpg
26.085350999913000,-80.114073,,Broward County GeoHub,2,0,Swimming,,2020-08-21 04:00,2020-08-24 13:06,
26.085350999913000,-80.114073,,Broward County GeoHub,2,0,Swimming,,2020-08-21 04:00,2020-08-24 13:07,
25.14652925,-80.81289484,,iNaturalist,Null,Null,,,2020-08-19 02:48,2020-08-29 16:40,https://static.inaturalist.org/photos/92452203/medium.jpg
27.76220089,-82.25450648,,iNaturalist,Null,Null,,,2020-08-17 19:53,2020-08-20 13:48,https://static.inaturalist.org/photos/90921809/medium.jpg
25.976599000072400,-80.12347,,Broward County GeoHub,1,0,Swimming,,2020-08-17 04:00,2020-08-24 13:07,
25.976392000016200,-80.123555,,Broward County GeoHub,1,0,Swimming,,2020-08-17 04:00,2020-08-24 13:07,
24.7703269,-81.15229516,,iNaturalist,Null,Null,,,2020-08-13 00:15,2020-08-13 00:51,https://static.inaturalist.org/photos/89674918/medium.jpg
26.315572999858300,-80.081849,,Broward County GeoHub,0,1,Swimming,,2020-08-11 04:00,2020-08-24 13:08,
26.315572999858300,-80.081849,,Broward County GeoHub,0,1,Swimming,,2020-08-11 04:00,2020-08-24 13:08,
26.315572999858300,-80.081849,,Broward County GeoHub,0,1,Swimming,,2020-08-11 04:00,2020-08-24 13:08,
